Fecha,Institución,Pacientes,Positivos,En_estudio
12/11/2021,SMM TLAJOMULCO,0,0,0
12/11/2021,SMM GUADALAJARA,0,0,0
12/11/2021,CRUZ ROJA,0,0,0
12/11/2021,SSMM ZAPOPAN,0,0,0
13/11/2021,SSJ,35,21,14
13/11/2021,HCG,34,31,3
13/11/2021,ISSSTE,3,1,2
13/11/2021,IMSS,110,72,38
13/11/2021,Privados,13,11,2
13/11/2021,SMM TLAJOMULCO,0,0,0
13/11/2021,SMM GUADALAJARA,0,0,0
13/11/2021,CRUZ ROJA,0,0,0
13/11/2021,SSMM ZAPOPAN,0,0,0
14/11/2021,SSJ,32,18,14
14/11/2021,HCG,34,31,3
14/11/2021,ISSSTE,2,1,1
14/11/2021,IMSS,117,77,40
14/11/2021,Privados,0,0,0
14/11/2021,SMM TLAJOMULCO,0,0,0
14/11/2021,SMM GUADALAJARA,0,0,0
14/11/2021,CRUZ ROJA,0,0,0
14/11/2021,SSMM ZAPOPAN,0,0,0
15/11/2021,SSJ,32,17,15
15/11/2021,HCG,33,30,3
15/11/2021,ISSSTE,4,1,3
15/11/2021,IMSS,117,72,45
15/11/2021,Privados,1,1,0
15/11/2021,SMM TLAJOMULCO,0,0,0
15/11/2021,SMM GUADALAJARA,0,0,0
15/11/2021,CRUZ ROJA,0,0,0
15/11/2021,SSMM ZAPOPAN,0,0,0
16/11/2021,SSJ,30,16,14
16/11/2021,HCG,32,29,3
16/11/2021,ISSSTE,5,1,4
16/11/2021,IMSS,105,62,43
16/11/2021,Privados,10,10,0
16/11/2021,SMM TLAJOMULCO,0,0,0
16/11/2021,SMM GUADALAJARA,0,0,0
16/11/2021,CRUZ ROJA,0,0,0
16/11/2021,SSMM ZAPOPAN,0,0,0
17/11/2021,SSJ,29,12,17
17/11/2021,HCG,32,28,4
17/11/2021,ISSSTE,3,0,3
17/11/2021,IMSS,87,52,35
17/11/2021,Privados,8,8,0
17/11/2021,SMM TLAJOMULCO,0,0,0
17/11/2021,SMM GUADALAJARA,0,0,0
17/11/2021,CRUZ ROJA,0,0,0
17/11/2021,SSMM ZAPOPAN,0,0,0
18/11/2021,SSJ,31,19,12
18/11/2021,HCG,33,28,5
18/11/2021,ISSSTE,1,0,1
18/11/2021,IMSS,84,52,32
18/11/2021,Privados,9,9,0
18/11/2021,SMM TLAJOMULCO,0,0,0
18/11/2021,SMM GUADALAJARA,0,0,0
18/11/2021,CRUZ ROJA,0,0,0
18/11/2021,SSMM ZAPOPAN,0,0,0
19/11/2021,SSJ,33,23,10
19/11/2021,HCG,29,28,1
19/11/2021,ISSSTE,2,0,2
19/11/2021,IMSS,80,52,28
19/11/2021,Privados,7,7,0
19/11/2021,SMM TLAJOMULCO,0,0,0
19/11/2021,SMM GUADALAJARA,0,0,0
19/11/2021,CRUZ ROJA,0,0,0
19/11/2021,SSMM ZAPOPAN,0,0,0
20/11/2021,SSJ,35,26,9
20/11/2021,HCG,31,30,1
20/11/2021,ISSSTE,2,0,2
20/11/2021,IMSS,69,45,24
20/11/2021,Privados,0,0,0
20/11/2021,SMM TLAJOMULCO,0,0,0
20/11/2021,SMM GUADALAJARA,0,0,0
20/11/2021,CRUZ ROJA,0,0,0
20/11/2021,SSMM ZAPOPAN,0,0,0
21/11/2021,SSJ,40,29,11
21/11/2021,HCG,30,29,1
21/11/2021,ISSSTE,1,0,1
21/11/2021,IMSS,62,43,19
21/11/2021,Privados,0,0,0
21/11/2021,SMM TLAJOMULCO,0,0,0
21/11/2021,SMM GUADALAJARA,0,0,0
21/11/2021,CRUZ ROJA,0,0,0
21/11/2021,SSMM ZAPOPAN,0,0,0
22/11/2021,SSJ,40,25,15
22/11/2021,HCG,35,30,5
22/11/2021,ISSSTE,2,0,2
22/11/2021,IMSS,84,39,45
22/11/2021,Privados,6,4,2
22/11/2021,SMM TLAJOMULCO,0,0,0
22/11/2021,SMM GUADALAJARA,0,0,0
22/11/2021,CRUZ ROJA,0,0,0
22/11/2021,SSMM ZAPOPAN,0,0,0
23/11/2021,SSJ,45,26,19
23/11/2021,HCG,38,30,8
23/11/2021,ISSSTE,3,0,3
23/11/2021,IMSS,86,44,42
23/11/2021,Privados,6,2,4
23/11/2021,SMM TLAJOMULCO,0,0,0
23/11/2021,SMM GUADALAJARA,0,0,0
23/11/2021,CRUZ ROJA,0,0,0
23/11/2021,SSMM ZAPOPAN,0,0,0
24/11/2021,SSJ,40,24,16
24/11/2021,HCG,29,25,4
24/11/2021,ISSSTE,3,0,3
24/11/2021,IMSS,88,43,45
24/11/2021,Privados,6,5,1
24/11/2021,SMM TLAJOMULCO,0,0,0
24/11/2021,SMM GUADALAJARA,0,0,0
24/11/2021,CRUZ ROJA,0,0,0
24/11/2021,SSMM ZAPOPAN,0,0,0
25/11/2021,SSJ,38,25,13
25/11/2021,HCG,26,23,3
25/11/2021,ISSSTE,2,0,2
25/11/2021,IMSS,89,40,49
25/11/2021,Privados,5,3,2
25/11/2021,SMM TLAJOMULCO,0,0,0
25/11/2021,SMM GUADALAJARA,0,0,0
25/11/2021,CRUZ ROJA,0,0,0
25/11/2021,SSMM ZAPOPAN,0,0,0
26/11/2021,SSJ,33,20,13
26/11/2021,HCG,24,23,1
26/11/2021,ISSSTE,2,0,2
26/11/2021,IMSS,87,38,49
26/11/2021,Privados,5,2,3
26/11/2021,SMM TLAJOMULCO,0,0,0
26/11/2021,SMM GUADALAJARA,0,0,0
26/11/2021,CRUZ ROJA,0,0,0
26/11/2021,SSMM ZAPOPAN,0,0,0
27/11/2021,SSJ,29,16,13
27/11/2021,HCG,23,22,1
27/11/2021,ISSSTE,4,0,4
27/11/2021,IMSS,85,40,45
27/11/2021,Privados,2,0,2
27/11/2021,SMM TLAJOMULCO,0,0,0
27/11/2021,SMM GUADALAJARA,0,0,0
27/11/2021,CRUZ ROJA,0,0,0
27/11/2021,SSMM ZAPOPAN,0,0,0
28/11/2021,SSJ,32,19,13
28/11/2021,HCG,26,23,3
28/11/2021,ISSSTE,4,0,4
28/11/2021,IMSS,88,43,45
28/11/2021,Privados,2,2,0
28/11/2021,SMM TLAJOMULCO,0,0,0
28/11/2021,SMM GUADALAJARA,0,0,0
28/11/2021,CRUZ ROJA,0,0,0
28/11/2021,SSMM ZAPOPAN,0,0,0
29/11/2021,SSJ,34,19,15
29/11/2021,HCG,26,22,4
29/11/2021,ISSSTE,3,0,3
29/11/2021,IMSS,91,39,52
29/11/2021,Privados,10,9,1
29/11/2021,SMM TLAJOMULCO,0,0,0
29/11/2021,SMM GUADALAJARA,0,0,0
29/11/2021,CRUZ ROJA,0,0,0
29/11/2021,SSMM ZAPOPAN,0,0,0
30/11/2021,SSJ,36,19,17
30/11/2021,HCG,24,22,2
30/11/2021,ISSSTE,3,0,3
30/11/2021,IMSS,84,42,42
30/11/2021,Privados,13,13,0
30/11/2021,SMM TLAJOMULCO,0,0,0
30/11/2021,SMM GUADALAJARA,0,0,0
30/11/2021,CRUZ ROJA,0,0,0
30/11/2021,SSMM ZAPOPAN,0,0,0
01/12/2021,SSJ,33,18,15
01/12/2021,HCG,21,20,1
01/12/2021,ISSSTE,3,0,3
01/12/2021,IMSS,86,39,47
01/12/2021,Privados,12,12,0
01/12/2021,SMM TLAJOMULCO,0,0,0
01/12/2021,SMM GUADALAJARA,0,0,0
01/12/2021,CRUZ ROJA,0,0,0
01/12/2021,SSMM ZAPOPAN,0,0,0
02/12/2021,SSJ,39,26,13
02/12/2021,HCG,18,15,3
02/12/2021,ISSSTE,3,0,3
02/12/2021,IMSS,81,39,42
02/12/2021,Privados,16,16,0
02/12/2021,SMM TLAJOMULCO,0,0,0
02/12/2021,SMM GUADALAJARA,0,0,0
02/12/2021,CRUZ ROJA,0,0,0
02/12/2021,SSMM ZAPOPAN,0,0,0
03/12/2021,SSJ,39,29,10
03/12/2021,HCG,18,15,3
03/12/2021,ISSSTE,5,3,2
03/12/2021,IMSS,80,40,40
03/12/2021,Privados,8,8,0
03/12/2021,SMM TLAJOMULCO,0,0,0
03/12/2021,SMM GUADALAJARA,0,0,0
03/12/2021,CRUZ ROJA,0,0,0
03/12/2021,SSMM ZAPOPAN,0,0,0
04/12/2021,SSJ,33,20,13
04/12/2021,HCG,18,14,4
04/12/2021,ISSSTE,6,2,4
04/12/2021,IMSS,81,39,42
04/12/2021,Privados,7,7,0
04/12/2021,SMM TLAJOMULCO,0,0,0
04/12/2021,SMM GUADALAJARA,0,0,0
04/12/2021,CRUZ ROJA,0,0,0
04/12/2021,SSMM ZAPOPAN,0,0,0
05/12/2021,SSJ,29,17,12
05/12/2021,HCG,20,18,2
05/12/2021,ISSSTE,7,2,5
05/12/2021,IMSS,81,40,41
05/12/2021,Privados,11,2,9
05/12/2021,SMM TLAJOMULCO,0,0,0
05/12/2021,SMM GUADALAJARA,0,0,0
05/12/2021,CRUZ ROJA,0,0,0
05/12/2021,SSMM ZAPOPAN,0,0,0
06/12/2021,SSJ,24,14,10
06/12/2021,HCG,23,19,4
06/12/2021,ISSSTE,7,3,4
06/12/2021,IMSS,81,40,41
06/12/2021,Privados,10,9,1
06/12/2021,SMM TLAJOMULCO,0,0,0
06/12/2021,SMM GUADALAJARA,0,0,0
06/12/2021,CRUZ ROJA,0,0,0
06/12/2021,SSMM ZAPOPAN,0,0,0
07/12/2021,SSJ,22,15,7
07/12/2021,HCG,27,20,7
07/12/2021,ISSSTE,4,1,3
07/12/2021,IMSS,101,48,53
07/12/2021,Privados,12,11,1
07/12/2021,SMM TLAJOMULCO,0,0,0
07/12/2021,SMM GUADALAJARA,0,0,0
07/12/2021,CRUZ ROJA,0,0,0
07/12/2021,SSMM ZAPOPAN,0,0,0
08/12/2021,SSJ,19,14,5
08/12/2021,HCG,21,19,2
08/12/2021,ISSSTE,4,1,3
08/12/2021,IMSS,101,49,52
08/12/2021,Privados,11,10,1
08/12/2021,SMM TLAJOMULCO,0,0,0
08/12/2021,SMM GUADALAJARA,0,0,0
08/12/2021,CRUZ ROJA,0,0,0
08/12/2021,SSMM ZAPOPAN,0,0,0
09/12/2021,SSJ,15,9,6
09/12/2021,HCG,24,20,4
09/12/2021,ISSSTE,6,1,5
09/12/2021,IMSS,95,4,91
09/12/2021,Privados,11,10,1
09/12/2021,SMM TLAJOMULCO,0,0,0
09/12/2021,SMM GUADALAJARA,0,0,0
09/12/2021,CRUZ ROJA,0,0,0
09/12/2021,SSMM ZAPOPAN,0,0,0
10/12/2021,SSJ,20,14,6
10/12/2021,HCG,20,17,3
10/12/2021,ISSSTE,5,3,2
10/12/2021,IMSS,99,48,51
10/12/2021,Privados,9,9,0
10/12/2021,SMM TLAJOMULCO,0,0,0
10/12/2021,SMM GUADALAJARA,0,0,0
10/12/2021,CRUZ ROJA,0,0,0
10/12/2021,SSMM ZAPOPAN,0,0,0
11/12/2021,SSJ,17,13,4
11/12/2021,HCG,16,13,3
11/12/2021,ISSSTE,4,1,3
11/12/2021,IMSS,97,48,49
11/12/2021,Privados,2,2,0
11/12/2021,SMM TLAJOMULCO,0,0,0
11/12/2021,SMM GUADALAJARA,0,0,0
11/12/2021,CRUZ ROJA,0,0,0
11/12/2021,SSMM ZAPOPAN,0,0,0
12/12/2021,SSJ,23,18,5
12/12/2021,HCG,18,14,4
12/12/2021,ISSSTE,4,1,3
12/12/2021,IMSS,97,48,49
12/12/2021,Privados,0,0,0
12/12/2021,SMM TLAJOMULCO,0,0,0
12/12/2021,SMM GUADALAJARA,0,0,0
12/12/2021,CRUZ ROJA,0,0,0
12/12/2021,SSMM ZAPOPAN,0,0,0
13/12/2021,SSJ,22,20,2
13/12/2021,HCG,18,14,4
13/12/2021,ISSSTE,6,1,5
13/12/2021,IMSS,102,48,54
13/12/2021,Privados,5,5,0
13/12/2021,SMM TLAJOMULCO,0,0,0
13/12/2021,SMM GUADALAJARA,0,0,0
13/12/2021,CRUZ ROJA,0,0,0
13/12/2021,SSMM ZAPOPAN,0,0,0
14/12/2021,SSJ,22,18,4
14/12/2021,HCG,18,14,4
14/12/2021,ISSSTE,3,1,2
14/12/2021,IMSS,95,47,48
14/12/2021,Privados,5,5,0
14/12/2021,SMM TLAJOMULCO,0,0,0
14/12/2021,SMM GUADALAJARA,0,0,0
14/12/2021,CRUZ ROJA,0,0,0
14/12/2021,SSMM ZAPOPAN,0,0,0
15/12/2021,SSJ,18,15,3
15/12/2021,HCG,19,14,5
15/12/2021,ISSSTE,3,2,1
15/12/2021,IMSS,87,45,42
15/12/2021,Privados,4,4,0
15/12/2021,SMM TLAJOMULCO,0,0,0
15/12/2021,SMM GUADALAJARA,0,0,0
15/12/2021,CRUZ ROJA,0,0,0
15/12/2021,SSMM ZAPOPAN,0,0,0
16/12/2021,SSJ,16,12,4
16/12/2021,HCG,20,16,4
16/12/2021,ISSSTE,3,0,3
16/12/2021,IMSS,83,44,39
16/12/2021,Privados,3,3,0
16/12/2021,SMM TLAJOMULCO,0,0,0
16/12/2021,SMM GUADALAJARA,0,0,0
16/12/2021,CRUZ ROJA,0,0,0
16/12/2021,SSMM ZAPOPAN,0,0,0
17/12/2021,SSJ,17,12,5
17/12/2021,HCG,22,17,5
17/12/2021,ISSSTE,4,0,4
17/12/2021,IMSS,85,43,42
17/12/2021,Privados,4,4,0
17/12/2021,SMM TLAJOMULCO,0,0,0
17/12/2021,SMM GUADALAJARA,0,0,0
17/12/2021,CRUZ ROJA,0,0,0
17/12/2021,SSMM ZAPOPAN,0,0,0
18/12/2021,SSJ,18,13,5
18/12/2021,HCG,22,15,7
18/12/2021,ISSSTE,4,0,4
18/12/2021,IMSS,84,47,37
18/12/2021,Privados,1,1,0
18/12/2021,SMM TLAJOMULCO,0,0,0
18/12/2021,SMM GUADALAJARA,0,0,0
18/12/2021,CRUZ ROJA,0,0,0
18/12/2021,SSMM ZAPOPAN,0,0,0
19/12/2021,SSJ,16,11,5
19/12/2021,HCG,22,17,5
19/12/2021,ISSSTE,4,0,4
19/12/2021,IMSS,83,48,35
19/12/2021,Privados,0,0,0
19/12/2021,SMM TLAJOMULCO,0,0,0
19/12/2021,SMM GUADALAJARA,0,0,0
19/12/2021,CRUZ ROJA,0,0,0
19/12/2021,SSMM ZAPOPAN,0,0,0
20/12/2021,SSJ,14,10,4
20/12/2021,HCG,20,15,5
20/12/2021,ISSSTE,3,0,3
20/12/2021,IMSS,72,39,33
20/12/2021,Privados,8,7,1
20/12/2021,SMM TLAJOMULCO,0,0,0
20/12/2021,SMM GUADALAJARA,0,0,0
20/12/2021,CRUZ ROJA,0,0,0
20/12/2021,SSMM ZAPOPAN,0,0,0
21/12/2021,SSJ,15,9,6
21/12/2021,HCG,17,14,3
21/12/2021,ISSSTE,4,0,4
21/12/2021,IMSS,71,39,32
21/12/2021,Privados,10,10,0
21/12/2021,SMM TLAJOMULCO,0,0,0
21/12/2021,SMM GUADALAJARA,0,0,0
21/12/2021,CRUZ ROJA,0,0,0
21/12/2021,SSMM ZAPOPAN,0,0,0
22/12/2021,SSJ,16,8,8
22/12/2021,HCG,18,15,3
22/12/2021,ISSSTE,4,0,4
22/12/2021,IMSS,66,41,25
22/12/2021,Privados,9,9,0
22/12/2021,SMM TLAJOMULCO,0,0,0
22/12/2021,SMM GUADALAJARA,0,0,0
22/12/2021,CRUZ ROJA,0,0,0
22/12/2021,SSMM ZAPOPAN,0,0,0
23/12/2021,SSJ,13,7,6
23/12/2021,HCG,19,17,2
23/12/2021,ISSSTE,4,0,4
23/12/2021,IMSS,65,41,24
23/12/2021,Privados,10,10,0
23/12/2021,SMM TLAJOMULCO,0,0,0
23/12/2021,SMM GUADALAJARA,0,0,0
23/12/2021,CRUZ ROJA,0,0,0
23/12/2021,SSMM ZAPOPAN,0,0,0
24/12/2021,SSJ,13,8,5
24/12/2021,HCG,21,18,3
24/12/2021,ISSSTE,5,0,5
24/12/2021,IMSS,63,41,22
24/12/2021,Privados,4,4,0
24/12/2021,SMM TLAJOMULCO,0,0,0
24/12/2021,SMM GUADALAJARA,0,0,0
24/12/2021,CRUZ ROJA,0,0,0
24/12/2021,SSMM ZAPOPAN,0,0,0
25/12/2021,SSJ,17,10,7
25/12/2021,HCG,22,19,3
25/12/2021,ISSSTE,3,1,2
25/12/2021,IMSS,61,41,20
25/12/2021,Privados,0,0,0
25/12/2021,SMM TLAJOMULCO,0,0,0
25/12/2021,SMM GUADALAJARA,0,0,0
25/12/2021,CRUZ ROJA,0,0,0
25/12/2021,SSMM ZAPOPAN,0,0,0
26/12/2021,SSJ,19,12,7
26/12/2021,HCG,20,17,3
26/12/2021,ISSSTE,3,2,1
26/12/2021,IMSS,65,41,24
26/12/2021,Privados,0,0,0
26/12/2021,SMM TLAJOMULCO,0,0,0
26/12/2021,SMM GUADALAJARA,0,0,0
26/12/2021,CRUZ ROJA,0,0,0
26/12/2021,SSMM ZAPOPAN,0,0,0
27/12/2021,SSJ,18,11,7
27/12/2021,HCG,24,21,3
27/12/2021,ISSSTE,4,2,2
27/12/2021,IMSS,70,37,33
27/12/2021,Privados,7,7,0
27/12/2021,SMM TLAJOMULCO,0,0,0
27/12/2021,SMM GUADALAJARA,0,0,0
27/12/2021,CRUZ ROJA,0,0,0
27/12/2021,SSMM ZAPOPAN,0,0,0
28/12/2021,SSJ,20,13,7
28/12/2021,HCG,25,21,4
28/12/2021,ISSSTE,5,2,3
28/12/2021,IMSS,76,37,39
28/12/2021,Privados,7,7,0
28/12/2021,SMM TLAJOMULCO,0,0,0
28/12/2021,SMM GUADALAJARA,0,0,0
28/12/2021,CRUZ ROJA,0,0,0
28/12/2021,SSMM ZAPOPAN,0,0,0
29/12/2021,SSJ,18,11,7
29/12/2021,HCG,25,22,3
29/12/2021,ISSSTE,7,2,5
29/12/2021,IMSS,81,76,5
29/12/2021,Privados,6,5,1
29/12/2021,SMM TLAJOMULCO,0,0,0
29/12/2021,SMM GUADALAJARA,0,0,0
29/12/2021,CRUZ ROJA,0,0,0
29/12/2021,SSMM ZAPOPAN,0,0,0
30/12/2021,SSJ,19,12,7
30/12/2021,HCG,29,25,4
30/12/2021,ISSSTE,7,2,5
30/12/2021,IMSS,85,54,31
30/12/2021,Privados,5,5,0
30/12/2021,SMM TLAJOMULCO,0,0,0
30/12/2021,SMM GUADALAJARA,0,0,0
30/12/2021,CRUZ ROJA,0,0,0
30/12/2021,SSMM ZAPOPAN,0,0,0
31/12/2021,SSJ,25,17,8
31/12/2021,HCG,32,27,5
31/12/2021,ISSSTE,7,1,6
31/12/2021,IMSS,95,57,38
31/12/2021,Privados,7,7,0
31/12/2021,SMM TLAJOMULCO,0,0,0
31/12/2021,SMM GUADALAJARA,0,0,0
31/12/2021,CRUZ ROJA,0,0,0
31/12/2021,SSMM ZAPOPAN,0,0,0
01/01/2022,SSJ,24,17,7
01/01/2022,HCG,32,28,4
01/01/2022,ISSSTE,5,2,3
01/01/2022,IMSS,94,56,38
01/01/2022,Privados,0,0,0
01/01/2022,SMM TLAJOMULCO,0,0,0
01/01/2022,SMM GUADALAJARA,0,0,0
01/01/2022,CRUZ ROJA,0,0,0
01/01/2022,SSMM ZAPOPAN,0,0,0
02/01/2022,SSJ,29,19,10
02/01/2022,HCG,32,27,5
02/01/2022,ISSSTE,6,2,4
02/01/2022,IMSS,94,56,38
02/01/2022,Privados,0,0,0
02/01/2022,SMM TLAJOMULCO,0,0,0
02/01/2022,SMM GUADALAJARA,0,0,0
02/01/2022,CRUZ ROJA,0,0,0
02/01/2022,SSMM ZAPOPAN,0,0,0
03/01/2022,SSJ,29,18,11
03/01/2022,HCG,33,27,6
03/01/2022,ISSSTE,7,2,5
03/01/2022,IMSS,106,45,61
03/01/2022,Privados,13,12,1
03/01/2022,SMM TLAJOMULCO,0,0,0
03/01/2022,SMM GUADALAJARA,0,0,0
03/01/2022,CRUZ ROJA,0,0,0
03/01/2022,SSMM ZAPOPAN,0,0,0
04/01/2022,SSJ,32,18,14
04/01/2022,HCG,30,27,3
04/01/2022,ISSSTE,6,2,4
04/01/2022,IMSS,112,59,53
04/01/2022,Privados,14,13,1
04/01/2022,SMM TLAJOMULCO,0,0,0
04/01/2022,SMM GUADALAJARA,0,0,0
04/01/2022,CRUZ ROJA,0,0,0
04/01/2022,SSMM ZAPOPAN,0,0,0
05/01/2022,SSJ,31,20,11
05/01/2022,HCG,27,23,4
05/01/2022,ISSSTE,6,1,5
05/01/2022,IMSS,105,80,25
05/01/2022,Privados,15,14,1
05/01/2022,SMM TLAJOMULCO,0,0,0
05/01/2022,SMM GUADALAJARA,0,0,0
05/01/2022,CRUZ ROJA,0,0,0
05/01/2022,SSMM ZAPOPAN,0,0,0
06/01/2022,SSJ,34,20,14
06/01/2022,HCG,28,24,4
06/01/2022,ISSSTE,6,3,3
06/01/2022,IMSS,112,69,43
06/01/2022,Privados,17,16,1
06/01/2022,SMM TLAJOMULCO,0,0,0
06/01/2022,SMM GUADALAJARA,0,0,0
06/01/2022,CRUZ ROJA,0,0,0
06/01/2022,SSMM ZAPOPAN,0,0,0
07/01/2022,SSJ,35,21,14
07/01/2022,HCG,31,27,4
07/01/2022,ISSSTE,5,2,3
07/01/2022,IMSS,119,71,48
07/01/2022,Privados,20,18,2
07/01/2022,SMM TLAJOMULCO,0,0,0
07/01/2022,SMM GUADALAJARA,0,0,0
07/01/2022,CRUZ ROJA,0,0,0
07/01/2022,SSMM ZAPOPAN,0,0,0
08/01/2022,SSJ,32,20,12
08/01/2022,HCG,32,25,7
08/01/2022,ISSSTE,4,2,2
08/01/2022,IMSS,130,72,58
08/01/2022,Privados,5,4,1
08/01/2022,SMM TLAJOMULCO,0,0,0
08/01/2022,SMM GUADALAJARA,0,0,0
08/01/2022,CRUZ ROJA,0,0,0
08/01/2022,SSMM ZAPOPAN,0,0,0
09/01/2022,SSJ,31,22,9
09/01/2022,HCG,30,23,7
09/01/2022,ISSSTE,5,2,3
09/01/2022,IMSS,136,80,56
09/01/2022,Privados,11,8,3
09/01/2022,SMM TLAJOMULCO,0,0,0
09/01/2022,SMM GUADALAJARA,0,0,0
09/01/2022,CRUZ ROJA,0,0,0
09/01/2022,SSMM ZAPOPAN,0,0,0
10/01/2022,SSJ,33,24,9
10/01/2022,HCG,29,24,5
10/01/2022,ISSSTE,4,2,2
10/01/2022,IMSS,162,65,97
10/01/2022,Privados,33,27,6
10/01/2022,SMM TLAJOMULCO,0,0,0
10/01/2022,SMM GUADALAJARA,0,0,0
10/01/2022,CRUZ ROJA,0,0,0
10/01/2022,SSMM ZAPOPAN,0,0,0
11/01/2022,SSJ,35,26,9
11/01/2022,HCG,36,27,9
11/01/2022,ISSSTE,6,2,4
11/01/2022,IMSS,176,79,97
11/01/2022,Privados,28,24,4
11/01/2022,SMM TLAJOMULCO,0,0,0
11/01/2022,SMM GUADALAJARA,0,0,0
11/01/2022,CRUZ ROJA,0,0,0
11/01/2022,SSMM ZAPOPAN,0,0,0
12/01/2022,SSJ,46,34,12
12/01/2022,HCG,37,30,7
12/01/2022,ISSSTE,7,3,4
12/01/2022,IMSS,217,93,124
12/01/2022,Privados,43,41,2
12/01/2022,SMM TLAJOMULCO,0,0,0
12/01/2022,SMM GUADALAJARA,0,0,0
12/01/2022,CRUZ ROJA,0,0,0
12/01/2022,SSMM ZAPOPAN,0,0,0
13/01/2022,SSJ,52,34,18
13/01/2022,HCG,47,36,11
13/01/2022,ISSSTE,11,4,7
13/01/2022,IMSS,211,91,120
13/01/2022,Privados,56,53,3
13/01/2022,SMM TLAJOMULCO,0,0,0
13/01/2022,SMM GUADALAJARA,0,0,0
13/01/2022,CRUZ ROJA,0,0,0
13/01/2022,SSMM ZAPOPAN,0,0,0
14/01/2022,SSJ,56,41,15
14/01/2022,HCG,45,41,4
14/01/2022,ISSSTE,12,4,8
14/01/2022,IMSS,223,104,119
14/01/2022,Privados,47,47,0
14/01/2022,SMM TLAJOMULCO,0,0,0
14/01/2022,SMM GUADALAJARA,0,0,0
14/01/2022,CRUZ ROJA,0,0,0
14/01/2022,SSMM ZAPOPAN,0,0,0
15/01/2022,SSJ,60,43,17
15/01/2022,HCG,54,47,7
15/01/2022,ISSSTE,16,8,8
15/01/2022,IMSS,244,104,140
15/01/2022,Privados,37,34,3
15/01/2022,SMM TLAJOMULCO,0,0,0
15/01/2022,SMM GUADALAJARA,0,0,0
15/01/2022,CRUZ ROJA,0,0,0
15/01/2022,SSMM ZAPOPAN,0,0,0
16/01/2022,SSJ,70,51,19
16/01/2022,HCG,63,58,5
16/01/2022,ISSSTE,16,7,9
16/01/2022,IMSS,270,113,157
16/01/2022,Privados,0,0,0
16/01/2022,SMM TLAJOMULCO,0,0,0
16/01/2022,SMM GUADALAJARA,0,0,0
16/01/2022,CRUZ ROJA,0,0,0
16/01/2022,SSMM ZAPOPAN,0,0,0
17/01/2022,SSJ,75,43,32
17/01/2022,HCG,70,64,6
17/01/2022,ISSSTE,17,7,10
17/01/2022,IMSS,322,148,174
17/01/2022,Privados,64,60,4
17/01/2022,SMM TLAJOMULCO,0,0,0
17/01/2022,SMM GUADALAJARA,0,0,0
17/01/2022,CRUZ ROJA,0,0,0
17/01/2022,SSMM ZAPOPAN,0,0,0
18/01/2022,SSJ,83,50,33
18/01/2022,HCG,67,62,5
18/01/2022,ISSSTE,21,8,13
18/01/2022,IMSS,336,161,175
18/01/2022,Privados,71,68,3
18/01/2022,SMM TLAJOMULCO,0,0,0
18/01/2022,SMM GUADALAJARA,0,0,0
18/01/2022,CRUZ ROJA,0,0,0
18/01/2022,SSMM ZAPOPAN,0,0,0
19/01/2022,SSJ,114,78,36
19/01/2022,HCG,78,72,6
19/01/2022,ISSSTE,30,8,22
19/01/2022,IMSS,339,181,158
19/01/2022,Privados,78,76,2
19/01/2022,SMM TLAJOMULCO,0,0,0
19/01/2022,SMM GUADALAJARA,0,0,0
19/01/2022,CRUZ ROJA,0,0,0
19/01/2022,SSMM ZAPOPAN,0,0,0
20/01/2022,SSJ,117,89,28
20/01/2022,HCG,81,74,7
20/01/2022,ISSSTE,35,9,26
20/01/2022,IMSS,356,215,141
20/01/2022,Privados,84,82,2
20/01/2022,SMM TLAJOMULCO,0,0,0
20/01/2022,SMM GUADALAJARA,0,0,0
20/01/2022,CRUZ ROJA,0,0,0
20/01/2022,SSMM ZAPOPAN,0,0,0
21/01/2022,SSJ,113,91,22
21/01/2022,HCG,100,92,8
21/01/2022,ISSSTE,41,6,35
21/01/2022,IMSS,392,234,158
21/01/2022,Privados,95,92,3
21/01/2022,SMM TLAJOMULCO,0,0,0
21/01/2022,SMM GUADALAJARA,0,0,0
21/01/2022,CRUZ ROJA,0,0,0
21/01/2022,SSMM ZAPOPAN,0,0,0
22/01/2022,SSJ,117,84,33
22/01/2022,HCG,99,90,9
22/01/2022,ISSSTE,42,10,32
22/01/2022,IMSS,415,237,178
22/01/2022,Privados,40,40,0
22/01/2022,SMM TLAJOMULCO,0,0,0
22/01/2022,SMM GUADALAJARA,0,0,0
22/01/2022,CRUZ ROJA,0,0,0
22/01/2022,SSMM ZAPOPAN,0,0,0
23/01/2022,SSJ,123,82,41
23/01/2022,HCG,97,89,8
23/01/2022,ISSSTE,50,10,40
23/01/2022,IMSS,444,237,207
23/01/2022,Privados,35,31,4
23/01/2022,SMM TLAJOMULCO,0,0,0
23/01/2022,SMM GUADALAJARA,0,0,0
23/01/2022,CRUZ ROJA,0,0,0
23/01/2022,SSMM ZAPOPAN,0,0,0
24/01/2022,SSJ,132,95,37
24/01/2022,HCG,112,101,11
24/01/2022,ISSSTE,50,10,40
24/01/2022,IMSS,514,284,230
24/01/2022,Privados,101,95,6
24/01/2022,SMM TLAJOMULCO,0,0,0
24/01/2022,SMM GUADALAJARA,0,0,0
24/01/2022,CRUZ ROJA,0,0,0
24/01/2022,SSMM ZAPOPAN,0,0,0
